Unnamed: 0,postal_code,state,city
18267,17872,PA,shamokin
18268,33455,FL,hobesound
18269,97374,OR,scio
18270,48096,MI,ray
18271,8248,NJ,strathmere
18272,6384,CT,voluntown
18273,42206,KY,auburn
18274,14212,NY,buffalo
18275,32082,FL,pontevedrabeach
18276,68939,NE,franklin
18277,59037,MT,huntley
18278,95514,CA,blocksburg
18279,12307,NY,schenectady
18280,49887,MI,stephenson
18281,35801,AL,huntsville
18282,79095,TX,wellington
18283,83705,ID,boise
18284,97622,OR,bly
18285,70121,LA,neworleans
18286,90274,CA,palosverdespeninsula
18287,22830,VA,fulksrun
18288,75161,TX,terrell
18289,54467,WI,plover
18290,85085,AZ,phoenix
18291,14225,NY,buffalo
18292,58356,ND,newrockford
18293,54942,WI,greenville
18294,20777,MD,highland
18295,2144,MA,somerville
18296,92114,CA,sandiego
18297,46037,IN,fishers
18298,15534,PA,buffalomills
18299,97818,OR,boardman
18300,62285,IL,smithton
18301,14057,NY,eden
18302,29321,SC,buffalo
18303,28524,NC,davis
18304,91204,CA,glendale
18305,84078,UT,vernal
18306,39364,MS,toomsuba
18307,29847,SC,trenton
18308,44232,OH,green
18309,64492,MO,trimble
18310,31815,GA,lumpkin
18311,54646,WI,necedah
18312,55115,MN,saintpaul
18313,12778,NY,smallwood
18314,44128,OH,cleveland
18315,80903,CO,coloradosprings
18316,57783,SD,spearfish
18317,72227,AR,littlerock
18318,83631,ID,idahocity
18319,63033,MO,florissant
18320,97819,OR,bridgeport
18321,65740,MO,rockawaybeach
18322,78147,TX,poth
18323,51458,IA,odebolt
18324,80203,CO,denver
18325,65806,MO,springfield
18326,49423,MI,holland
18327,64863,MO,southwestcity
18328,2122,MA,dorchester
18329,1879,MA,tyngsboro
18330,91791,CA,westcovina
18331,48881,MI,saranac
18332,84001,UT,altamont
18333,7728,NJ,freehold
18334,61358,IL,rutland
18335,47108,IN,campbellsburg
18336,14865,NY,montourfalls
18337,27968,NC,rodanthe
18338,45503,OH,springfield
18339,31735,GA,cobb
18340,76686,TX,tehuacana
18341,63141,MO,saintlouis
18342,29910,SC,bluffton
18343,70811,LA,batonrouge
18344,52577,IA,oskaloosa
18345,37359,TN,mulberry
18346,30295,GA,zebulon
18347,38475,TN,olivehill
18348,78402,TX,corpuschristi
18349,16928,PA,knoxville
18350,29729,SC,richburg
18351,16417,PA,girard
18352,61873,IL,saintjoseph
18353,62988,IL,tamms
18354,98233,WA,burlington
18355,25501,WV,alkol
18356,92130,CA,sandiego
18357,85554,AZ,young
18358,13104,NY,manlius
18359,67401,KS,salina
18360,46553,IN,newparis
18361,22560,VA,tappahannock
18362,26037,WV,follansbee
18363,43988,OH,scio
18364,36856,AL,fortmitchell
18365,52548,IA,chillicothe
18366,98134,WA,seattle
18367,90720,CA,losalamitos
18368,72223,AR,littlerock
18369,82941,WY,pinedale
18370,76485,TX,peaster
18371,97070,OR,wilsonville
18372,17535,PA,kinzers
18373,3291,NH,westnottingham
18374,42086,KY,westpaducah
18375,95374,CA,stevinson
18376,21131,MD,phoenix
18377,25442,WV,shenandoahjunction
18378,40324,KY,georgetown
18379,4252,ME,lisbonfalls
18380,22511,VA,lottsburg
18381,77479,TX,sugarland
18382,65039,MO,hartsburg
18383,55013,MN,chisagocity
18384,32324,FL,chattahoochee
18385,1841,MA,lawrence
18386,46406,IN,gary
18387,30115,GA,canton
18388,94509,CA,antioch
18389,46750,IN,huntington
18390,42716,KY,buffalo
18391,64644,MO,hamilton
18392,44044,OH,grafton
18393,93230,CA,hanford
18394,30814,GA,harlem
18395,97865,OR,mountvernon
18396,29054,SC,gilbert
18397,55902,MN,rochester
18398,15644,PA,jeannette
18399,68879,NE,taylor
18400,35661,AL,muscleshoals
18401,53818,WI,platteville
18402,1027,MA,easthampton
18403,11721,NY,centerport
18404,10038,NY,newyork
18405,66014,KS,centerville
18406,48453,MI,marlette
18407,19310,PA,atglen
18408,10954,NY,nanuet
18409,98198,WA,seattle
18410,73098,OK,wynnewood
18411,83455,ID,victor
18412,72863,AR,scranton
18413,85037,AZ,phoenix
18414,66024,KS,elwood
18415,32033,FL,elkton
18416,19406,PA,kingofprussia
18417,27025,NC,madison
18418,89027,NV,mesquite
18419,19115,PA,philadelphia
18420,56048,MN,janesville
18421,48414,MI,bancroft
18422,45662,OH,portsmouth
18423,41174,KY,southportsmouth
18424,38229,TN,gleason
18425,96756,HI,koloa
18426,86401,AZ,kingman
18427,80129,CO,littleton
18428,11727,NY,coram
18429,31635,GA,lakeland
18430,28552,NC,lowland
18431,61738,IL,elpaso
18432,70752,LA,lakeland
18433,21231,MD,baltimore
18434,13468,NY,springfieldcenter
18435,54937,WI,fonddulac
18436,4963,ME,oakland
18437,27852,NC,macclesfield
18438,38107,TN,memphis
18439,29069,SC,lamar
18440,38361,TN,morrischapel
18441,43219,OH,columbus
18442,2142,MA,cambridge
18443,78583,TX,riohondo
18444,14141,NY,springville
18445,47110,IN,central
18446,54840,WI,grantsburg
18447,44131,OH,independence
18448,92060,CA,palomarmountain
18449,11801,NY,hicksville
18450,60085,IL,waukegan
18451,91360,CA,thousandoaks
18452,44125,OH,cleveland
18453,71854,AR,texarkana
18454,52402,IA,cedarrapids
18455,46312,IN,eastchicago
18456,79064,TX,olton
18457,7014,NJ,clifton
18458,43518,OH,edon
18459,46711,IN,berne
18460,5146,VT,grafton
18461,78621,TX,elgin
18462,3242,NH,henniker
18463,71901,AR,hotspringsnationalpark
18464,30339,GA,atlanta
18465,70393,LA,plattenville
18466,30187,GA,winston
18467,93446,CA,pasorobles
18468,13035,NY,cazenovia
18469,17214,PA,blueridgesummit
18470,94063,CA,redwoodcity
18471,56657,MN,marcell
18472,2790,MA,westport
18473,36272,AL,piedmont
18474,94503,CA,americancanyon
18475,98133,WA,seattle
18476,8035,NJ,haddonheights
18477,70438,LA,franklinton
18478,57220,SD,bruce
18479,72641,AR,jasper
18480,97827,OR,elgin
18481,48808,MI,bath
18482,95562,CA,riodell
18483,57042,SD,madison
18484,23224,VA,richmond
18485,94592,CA,vallejo
18486,12937,NY,fortcovington
18487,8807,NJ,bridgewater
18488,45216,OH,cincinnati
18489,35125,AL,pellcity
18490,4921,ME,brooks
18491,52554,IA,eldon
18492,23086,VA,kingwilliam
18493,32128,FL,portorange
18494,72365,AR,markedtree
18495,87301,NM,gallup
18496,32206,FL,jacksonville
18497,62376,IL,ursa
18498,33884,FL,winterhaven
18499,13026,NY,aurora
18500,21913,MD,cecilton
18501,23889,VA,warfield
18502,13863,NY,willet
18503,84092,UT,sandy
18504,37178,TN,tennesseeridge
18505,21013,MD,baldwin
18506,19153,PA,philadelphia
18507,13620,NY,castorland
18508,85234,AZ,gilbert
18509,29360,SC,laurens
18510,84325,UT,mendon
18511,3106,NH,hooksett
18512,23669,VA,hampton
18513,53110,WI,cudahy
18514,14462,NY,groveland
18515,77076,TX,houston
18516,30066,GA,marietta
18517,49021,MI,bellevue
18518,65351,MO,sweetsprings
18519,62477,IL,westunion
18520,74855,OK,meeker
18521,64448,MO,faucett
18522,65233,MO,boonville
18523,94546,CA,castrovalley
18524,38965,MS,watervalley
18525,49079,MI,pawpaw
18526,49645,MI,kaleva
18527,50588,IA,stormlake
18528,29680,SC,simpsonville
18529,35116,AL,morris
18530,3862,NH,northhampton
18531,47141,IN,marysville
18532,77974,TX,meyersville
18533,11232,NY,brooklyn
18534,16160,PA,westpittsburg
18535,77456,TX,markham
18536,62663,IL,manchester
18537,72433,AR,hoxie
18538,55925,MN,dakota
18539,94963,CA,sangeronimo
18540,32579,FL,shalimar
18541,82009,WY,cheyenne
18542,96035,CA,gerber
18543,75020,TX,denison
18544,28115,NC,mooresville
18545,98203,WA,everett
18546,34736,FL,groveland
18547,11419,NY,southrichmondhill
18548,66610,KS,topeka
18549,59754,MT,twinbridges
18550,14867,NY,newfield
18551,33513,FL,bushnell
18552,90077,CA,losangeles
18553,50230,IA,radcliffe
18554,43344,OH,richwood
18555,49262,MI,northadams
18556,14744,NY,houghton
18557,19136,PA,philadelphia
18558,33190,FL,miami
18559,65024,MO,chamois
18560,63823,MO,bertrand
18561,39358,MS,scooba
18562,63534,MO,callao
18563,92548,CA,homeland
18564,51240,IA,inwood
18565,56387,MN,waitepark
18566,13436,NY,raquettelake
18567,49623,MI,chase
18568,11354,NY,flushing
18569,53001,WI,adell
18570,63039,MO,graysummit
18571,49315,MI,byroncenter
18572,78606,TX,blanco
18573,29150,SC,sumter
18574,74501,OK,mcalester
18575,95681,CA,sheridan
18576,99004,WA,cheney
18577,64064,MO,leessummit
18578,53036,WI,ixonia
18579,2043,MA,hingham
18580,60657,IL,chicago
18581,26278,WV,mabie
18582,76623,TX,avalon
18583,14557,NY,southbyron
18584,43060,OH,northlewisburg
18585,35210,AL,birmingham
18586,54911,WI,appleton
18587,76632,TX,chilton
18588,4942,ME,harmony
18589,90068,CA,losangeles
18590,49128,MI,threeoaks
18591,23874,VA,newsoms
18592,83263,ID,preston
18593,13849,NY,unadilla
18594,33069,FL,pompanobeach
18595,90807,CA,longbeach
18596,55389,MN,watkins
18597,61847,IL,gifford
18598,14886,NY,trumansburg
18599,80751,CO,sterling
18600,19124,PA,philadelphia
18601,95111,CA,sanjose
18602,58042,ND,harwood
18603,31512,GA,ambrose
18604,87517,NM,carson
18605,72651,AR,midway
18606,29377,SC,startex
18607,28323,NC,bunnlevel
18608,22060,VA,fortbelvoir
18609,15728,PA,clymer
18610,89113,NV,lasvegas
18611,6420,CT,salem
18612,65702,MO,macomb
18613,8007,NJ,barrington
18614,6333,CT,eastlyme
18615,20106,VA,amissville
18616,57064,SD,tea
18617,60026,IL,glenview
18618,89178,NV,lasvegas
18619,35761,AL,newmarket
18620,54495,WI,wisconsinrapids
18621,46714,IN,bluffton
18622,99840,AK,skagway
18623,58565,ND,riverdale
18624,13611,NY,belleville
18625,2322,MA,avon
18626,13802,NY,maine
18627,76067,TX,mineralwells
18628,31807,GA,ellerslie
18629,55349,MN,howardlake
18630,73064,OK,mustang
18631,76247,TX,justin
18632,1434,MA,devens
18633,48462,MI,ortonville
18634,13634,NY,dexter
18635,76943,TX,ozona
18636,44451,OH,northjackson
18637,42437,KY,morganfield
18638,91214,CA,lacrescenta
18639,29307,SC,spartanburg
18640,12431,NY,freehold
18641,18446,PA,nicholson
18642,79092,TX,vega
18643,87745,NM,sapello
18644,72640,AR,hasty
18645,3844,NH,hamptonfalls
18646,94559,CA,napa
18647,20634,MD,greatmills
18648,7307,NJ,jerseycity
18649,13437,NY,redfield
18650,47370,IN,pershing
18651,30818,GA,matthews
18652,49316,MI,caledonia
18653,44401,OH,berlincenter
18654,78727,TX,austin
18655,47022,IN,guilford
18656,37415,TN,chattanooga
18657,69154,NE,oshkosh
18658,78545,TX,falconheights
18659,14480,NY,lakeville
18660,10931,NY,hillburn
18661,49287,MI,tipton
18662,75801,TX,palestine
18663,27052,NC,walnutcove
18664,55072,MN,sandstone
18665,27614,NC,raleigh
18666,34436,FL,floralcity
18667,15210,PA,pittsburgh
18668,83869,ID,spiritlake
18669,62868,IL,noble
18670,96744,HI,kaneohe
18671,11730,NY,eastislip
18672,80650,CO,pierce
18673,13364,NY,leonardsville
18674,48848,MI,laingsburg
18675,15120,PA,homestead
18676,80924,CO,coloradosprings
18677,56385,MN,villard
18678,71353,LA,melville
18679,47138,IN,lexington
18680,19311,PA,avondale
18681,61241,IL,colona
18682,30011,GA,auburn
18683,64015,MO,bluesprings
18684,53944,WI,lyndonstation
18685,2858,RI,oakland
18686,47802,IN,terrehaute
18687,72719,AR,centerton
18688,6793,CT,washington
18689,12578,NY,saltpoint
18690,75639,TX,deberry
18691,86442,AZ,bullheadcity
18692,77089,TX,houston
18693,56579,MN,rothsay
18694,77901,TX,victoria
18695,1536,MA,northgrafton
18696,51450,IA,lakeview
18697,12980,NY,saintregisfalls
18698,60012,IL,crystallake
18699,50449,IA,klemme
18700,12740,NY,grahamsville
18701,70471,LA,mandeville
18702,61049,IL,lindenwood
18703,81063,CO,ordway
18704,40359,KY,owenton
18705,51573,IA,stanton
18706,38060,TN,oakland
18707,7922,NJ,berkeleyheights
18708,55604,MN,grandmarais
18709,56444,MN,deerwood
18710,54552,WI,parkfalls
18711,15539,PA,fishertown
18712,28401,NC,wilmington
18713,29715,SC,fortmill
18714,13684,NY,russell
18715,32819,FL,orlando
18716,19119,PA,philadelphia
18717,3251,NH,lincoln
18718,17201,PA,chambersburg
18719,24555,VA,glasgow
18720,95407,CA,santarosa
18721,38879,MS,verona
18722,30002,GA,avondaleestates
18723,68407,NE,murdock
18724,24502,VA,lynchburg
18725,34773,FL,saintcloud
18726,94583,CA,sanramon
18727,32043,FL,greencovesprings
18728,74538,OK,coalgate
18729,53039,WI,juneau
18730,49783,MI,saultsaintemarie
18731,1605,MA,worcester
18732,59647,MT,winston
18733,25661,WV,williamson
18734,77044,TX,houston
18735,11375,NY,foresthills
18736,44714,OH,canton
18737,28360,NC,lumberton
18738,61914,IL,bethany
18739,46926,IN,denver
18740,40272,KY,louisville
18741,66062,KS,olathe
18742,62062,IL,maryville
18743,3840,NH,greenland
18744,57048,SD,montrose
18745,32836,FL,orlando
18746,79553,TX,stamford
18747,1032,MA,goshen
18748,46825,IN,fortwayne
18749,78046,TX,laredo
18750,75859,TX,streetman
18751,56151,MN,lakewilson
18752,78672,TX,tow
18753,46069,IN,sheridan
18754,45341,OH,medway
18755,72047,AR,enola
18756,29210,SC,columbia
18757,37073,TN,greenbrier
18758,40507,KY,lexington
18759,48435,MI,fostoria
18760,1507,MA,charlton
18761,35224,AL,birmingham
18762,4543,ME,damariscotta
18763,82630,WY,arminto
18764,64053,MO,independence
18765,46573,IN,wakarusa
18766,33317,FL,fortlauderdale
18767,27807,NC,bailey
18768,56315,MN,brandon
18769,38040,TN,halls
18770,70458,LA,slidell
18771,98422,WA,tacoma
18772,46794,IN,wawaka
18773,72024,AR,carlisle
18774,4635,ME,frenchboro
18775,14216,NY,buffalo
18776,44509,OH,youngstown
18777,75423,TX,celeste
18778,63433,MO,ashburn
18779,63336,MO,clarksville
18780,78393,TX,woodsboro
18781,29388,SC,woodruff
18782,46142,IN,greenwood
18783,70115,LA,neworleans
18784,95842,CA,sacramento
18785,37206,TN,nashville
18786,98552,WA,humptulips
18787,98817,WA,chelanfalls
18788,79007,TX,borger
18789,74723,OK,bennington
18790,53546,WI,janesville
18791,13846,NY,treadwell
18792,10451,NY,bronx
18793,33781,FL,pinellaspark
18794,7450,NJ,ridgewood
18795,94511,CA,bethelisland
18796,28663,NC,pineycreek
18797,6280,CT,windham
18798,98569,WA,oceanshores
18799,76310,TX,wichitafalls
18800,54656,WI,sparta
18801,97016,OR,clatskanie
18802,87508,NM,santafe
18803,71032,LA,grandcane
18804,15678,PA,rillton
18805,89430,NV,smith
18806,63350,MO,highhill
18807,18102,PA,allentown
18808,5060,VT,randolph
18809,78759,TX,austin
18810,6492,CT,wallingford
18811,61704,IL,bloomington
18812,21037,MD,edgewater
18813,4011,ME,brunswick
18814,24343,VA,hillsville
18815,92281,CA,westmorland
18816,8065,NJ,palmyra
18817,65340,MO,marshall
18818,26147,WV,grantsville
18819,89002,NV,henderson
18820,84095,UT,southjordan
18821,7304,NJ,jerseycity
18822,97813,OR,athena
18823,59006,MT,ballantine
18824,56364,MN,pierz
18825,48130,MI,dexter
18826,72354,AR,lepanto
18827,22643,VA,markham
18828,99371,WA,washtucna
18829,60043,IL,kenilworth
18830,15827,PA,byrnedale
18831,25245,WV,given
18832,95672,CA,rescue
18833,57719,SD,boxelder
18834,63703,MO,capegirardeau
18835,2332,MA,duxbury
18836,75155,TX,rice
18837,83311,ID,albion
18838,44864,OH,perrysville
18839,33487,FL,bocaraton
18840,19504,PA,barto
18841,66419,KS,denison
18842,71449,LA,many
18843,15846,PA,kersey
18844,7753,NJ,neptune
18845,17088,PA,schaefferstown
18846,33136,FL,miami
18847,5862,VT,peacham
18848,16871,PA,pottersdale
18849,49945,MI,lakelinden
18850,13331,NY,eaglebay
18851,10983,NY,tappan
18852,29375,SC,reidville
18853,33756,FL,clearwater
18854,54738,WI,eleva
18855,12108,NY,lakepleasant
18856,16507,PA,erie
18857,36574,AL,seminole
18858,63556,MO,milan
18859,31501,GA,waycross
18860,47421,IN,bedford
18861,25502,WV,applegrove
18862,30525,GA,clayton
18863,57321,SD,canova
18864,35019,AL,baileyton
18865,14612,NY,rochester
18866,28570,NC,newport
18867,99502,AK,anchorage
18868,76869,TX,pontotoc
18869,52224,IA,dysart
18870,64062,MO,lawson
18871,65443,MO,brinktown
18872,24065,VA,boonesmill
18873,35962,AL,crossville
18874,30605,GA,athens
18875,36260,AL,eastaboga
18876,30429,GA,hagan
18877,79765,TX,odessa
18878,30529,GA,commerce
18879,73651,OK,hobart
18880,98512,WA,olympia
18881,39194,MS,yazoocity
18882,78642,TX,libertyhill
18883,59748,MT,ramsay
18884,68019,NE,craig
18885,93225,CA,frazierpark
18886,31522,GA,saintsimonsisland
18887,60444,IL,mazon
18888,61258,IL,hooppole
18889,24637,VA,poundingmill
18890,34241,FL,sarasota
18891,62943,IL,grantsburg
18892,58541,ND,goldenvalley
18893,93625,CA,fowler
18894,25234,WV,arnoldsburg
18895,79022,TX,dalhart
18896,75960,TX,moscow
18897,56329,MN,foley
18898,18015,PA,bethlehem
18899,51001,IA,akron
18900,5476,VT,richford
18901,14787,NY,westfield
18902,39150,MS,portgibson
18903,57020,SD,crooks
18904,35222,AL,birmingham
18905,30032,GA,decatur
18906,77096,TX,houston
18907,38589,TN,wilder
18908,68601,NE,columbus
18909,39481,MS,stringer
18910,98385,WA,southprairie
18911,65237,MO,bunceton
18912,38358,TN,milan
18913,47992,IN,westpoint
18914,32707,FL,casselberry
18915,79835,TX,canutillo
18916,6610,CT,bridgeport
18917,93063,CA,simivalley
18918,43446,OH,middlebass
18919,67846,KS,gardencity
18920,29365,SC,lyman
18921,70357,LA,goldenmeadow
18922,75002,TX,allen
18923,58647,ND,newengland
18924,52227,IA,ely
18925,35960,AL,centre
18926,15086,PA,warrendale
18927,43107,OH,bremen
18928,10573,NY,portchester
18929,77640,TX,portarthur
18930,83849,ID,osburn
18931,99615,AK,kodiak
18932,6415,CT,colchester
18933,64146,MO,kansascity
18934,39656,MS,oakvale
18935,18947,PA,pipersville
18936,29330,SC,cowpens
18937,44090,OH,wellington
18938,35143,AL,shelby
18939,76448,TX,eastland
18940,95258,CA,woodbridge
18941,28761,NC,nebo
18942,12177,NY,tribeshill
18943,3779,NH,piermont
18944,12732,NY,eldred
18945,79331,TX,lamesa
18946,65647,MO,exeter
18947,94608,CA,emeryville
18948,37059,TN,dowelltown
18949,33877,FL,waverly
18950,39666,MS,summit
18951,61115,IL,machesneypark
18952,12439,NY,hensonville
18953,81241,CO,pitkin
18954,30101,GA,acworth
18955,55987,MN,winona
18956,17740,PA,jerseyshore
18957,13795,NY,kirkwood
18958,55943,MN,houston
18959,32767,FL,paisley
18960,48093,MI,warren
18961,17922,PA,auburn
18962,35055,AL,cullman
18963,1237,MA,lanesborough
18964,22625,VA,crossjunction
18965,29726,SC,mcconnells
18966,44454,OH,petersburg
18967,61281,IL,sherrard
18968,87742,NM,rociada
18969,62311,IL,augusta
18970,27577,NC,smithfield
18971,29101,SC,mcbee
18972,98042,WA,kent
18973,1748,MA,hopkinton
18974,71913,AR,hotspringsnationalpark
18975,42261,KY,morgantown
18976,4457,ME,lincoln
18977,37150,TN,redboilingsprings
18978,58260,ND,milton
18979,42049,KY,hazel
18980,33712,FL,saintpetersburg
18981,68967,NE,oxford
18982,64735,MO,clinton
18983,54817,WI,birchwood
18984,68780,NE,stuart
18985,4003,ME,baileyisland
18986,96797,HI,waipahu
18987,35175,AL,uniongrove
18988,66604,KS,topeka
18989,66439,KS,horton
18990,43105,OH,baltimore
18991,28609,NC,catawba
18992,75024,TX,plano
18993,4473,ME,orono
18994,7701,NJ,redbank
18995,63143,MO,saintlouis
18996,60067,IL,palatine
18997,35173,AL,trussville
18998,82520,WY,lander
18999,71029,LA,gilliam
19000,83448,ID,sugarcity
19001,54986,WI,winneconne
19002,25825,WV,coolridge
19003,98296,WA,snohomish
19004,22003,VA,annandale
19005,85607,AZ,douglas
19006,12484,NY,stoneridge
19007,64771,MO,moundville
19008,93505,CA,californiacity
19009,59474,MT,shelby
19010,7067,NJ,colonia
19011,73527,OK,cache
19012,21229,MD,baltimore
19013,98118,WA,seattle
19014,16936,PA,millerton
19015,21830,MD,hebron
19016,49321,MI,comstockpark
19017,95735,CA,twinbridges
19018,73938,OK,forgan
19019,24977,WV,smoot
19020,33067,FL,pompanobeach
19021,25311,WV,charleston
19022,28411,NC,wilmington
19023,45238,OH,cincinnati
19024,46225,IN,indianapolis
19025,99126,WA,evans
19026,55121,MN,saintpaul
19027,26160,WV,palestine
19028,33545,FL,wesleychapel
19029,78358,TX,fulton
19030,8562,NJ,wrightstown
19031,11948,NY,laurel
19032,98626,WA,kelso
19033,70344,LA,chauvin
19034,66533,KS,rossville
19035,98272,WA,monroe
19036,30833,GA,wrens
19037,17970,PA,saintclair
19038,63020,MO,desoto
19039,27291,NC,leasburg
19040,29003,SC,bamberg
19041,69146,NE,lemoyne
19042,65555,MO,raymondville
19043,20716,MD,bowie
19044,53955,WI,poynette
19045,72946,AR,mountainburg
19046,46163,IN,newpalestine
19047,28763,NC,otto
19048,28657,NC,newland
19049,98527,WA,baycenter
19050,32618,FL,archer
19051,8062,NJ,mullicahill
19052,19512,PA,boyertown
19053,4448,ME,howland
19054,16124,PA,fredonia
19055,50651,IA,laportecity
19056,60518,IL,earlville
19057,96111,CA,floriston
19058,55783,MN,sturgeonlake
19059,56443,MN,cushing
19060,15868,PA,weedville
19061,2720,MA,fallriver
19062,41035,KY,dryridge
19063,30628,GA,colbert
19064,95240,CA,lodi
19065,56180,MN,walnutgrove
19066,57332,SD,emery
19067,20860,MD,sandyspring
19068,62526,IL,decatur
19069,48876,MI,potterville
19070,72940,AR,huntington
19071,64843,MO,goodman
19072,90245,CA,elsegundo
19073,60513,IL,brookfield
19074,28659,NC,northwilkesboro
19075,58540,ND,garrison
19076,35014,AL,alpine
19077,11509,NY,atlanticbeach
19078,92683,CA,westminster
19079,14226,NY,buffalo
19080,42764,KY,mountsherman
19081,26234,WV,rockcave
19082,72623,AR,clarkridge
19083,45663,OH,westportsmouth
19084,31721,GA,albany
19085,20612,MD,benedict
19086,28690,NC,valdese
19087,57036,SD,hurley
19088,34946,FL,fortpierce
19089,89448,NV,zephyrcove
19090,89144,NV,lasvegas
19091,6281,CT,woodstock
19092,51045,IA,oyens
19093,52251,IA,ladora
19094,18465,PA,thompson
19095,7660,NJ,ridgefieldpark
19096,74965,OK,westville
19097,78125,TX,mineral
19098,34453,FL,inverness
19099,55808,MN,duluth
