,postal_code,state,city
20227,37738,tn,gatlinburg
20228,55305,mn,hopkins
20229,72821,ar,altus
20230,1259,ma,southfield
20231,33016,fl,hialeah
20232,85378,az,surprise
20233,11959,ny,quogue
20234,32091,fl,starke
20235,85714,az,tucson
20236,30824,ga,thomson
20237,93440,ca,losalamos
20238,13144,ny,richland
20239,33444,fl,delraybeach
20240,29316,sc,boilingsprings
20241,65347,mo,nelson
20242,27943,nc,hatteras
20243,49042,mi,constantine
20244,10940,ny,middletown
20245,44286,oh,richfield
20246,15628,pa,donegal
20247,34972,fl,okeechobee
20248,90305,ca,inglewood
20249,10917,ny,centralvalley
20250,14111,ny,northcollins
20251,42163,ky,rockyhill
20252,54021,wi,prescott
20253,42021,ky,arlington
20254,24280,va,rosedale
20255,80758,co,wray
20256,16740,pa,mountjewett
20257,27822,nc,elmcity
20258,7607,nj,maywood
20259,6903,ct,stamford
20260,14760,ny,olean
20261,96762,hi,laie
20262,28531,nc,harkersisland
20263,20616,md,bryansroad
20264,20751,md,deale
20265,13045,ny,cortland
20266,17518,pa,drumore
20267,48807,mi,bannister
20268,79097,tx,whitedeer
20269,72727,ar,elkins
20270,48322,mi,westbloomfield
20271,42733,ky,elkhorn
20272,47135,in,laconia
20273,71665,ar,rison
20274,12508,ny,beacon
20275,76904,tx,sanangelo
20276,88337,nm,laluz
20277,56447,mn,emily
20278,37343,tn,hixson
20279,56316,mn,brooten
20280,78641,tx,leander
20281,14167,ny,varysburg
20282,43845,oh,westlafayette
20283,30450,ga,portal
20284,75964,tx,nacogdoches
20285,4911,me,anson
20286,65201,mo,columbia
20287,14623,ny,rochester
20288,26501,wv,morgantown
20289,21821,md,dealisland
20290,15547,pa,jennerstown
20291,25918,wv,shadyspring
20292,47346,in,hagerstown
20293,79078,tx,sanford
20294,52656,ia,westpoint
20295,7849,nj,lakehopatcong
20296,56732,mn,karlstad
20297,42456,ky,slaughters
20298,84601,ut,provo
20299,88354,nm,weed
20300,31092,ga,vienna
20301,41095,ky,warsaw
20302,33602,fl,tampa
20303,89129,nv,lasvegas
20304,90240,ca,downey
20305,48864,mi,okemos
20306,82720,wy,hulett
20307,46219,in,indianapolis
20308,51025,ia,holstein
20309,75670,tx,marshall
20310,24467,va,mountsidney
20311,43103,oh,ashville
20312,93514,ca,bishop
20313,59840,mt,hamilton
20314,37342,tn,hillsboro
20315,97469,or,riddle
20316,2568,ma,vineyardhaven
20317,28133,nc,peachland
20318,13775,ny,franklin
20319,16112,pa,bessemer
20320,40360,ky,owingsville
20321,28731,nc,flatrock
20322,92677,ca,lagunaniguel
20323,35234,al,birmingham
20324,77853,tx,dimebox
20325,31779,ga,pelham
20326,71483,la,winnfield
20327,36268,al,munford
20328,63126,mo,saintlouis
20329,56223,mn,clarkfield
20330,21146,md,severnapark
20331,41527,ky,foresthills
20332,80233,co,denver
20333,49448,mi,nunica
20334,49815,mi,channing
20335,93305,ca,bakersfield
20336,37709,tn,blaine
20337,28373,nc,pinebluff
20338,98562,wa,moclips
20339,38583,tn,sparta
20340,27312,nc,pittsboro
20341,82324,wy,elkmountain
20342,38221,tn,bigsandy
20343,67954,ks,rolla
20344,74352,ok,locustgrove
20345,36009,al,brantley
20346,62012,il,brighton
20347,44082,oh,pierpont
20348,6605,ct,bridgeport
20349,98499,wa,lakewood
20350,78552,tx,harlingen
20351,8736,nj,manasquan
20352,55420,mn,minneapolis
20353,75426,tx,clarksville
20354,84111,ut,saltlakecity
20355,65658,mo,golden
20356,68620,ne,albion
20357,53913,wi,baraboo
20358,10926,ny,harriman
20359,19142,pa,philadelphia
20360,73627,ok,carter
20361,66531,ks,riley
20362,18109,pa,allentown
20363,75757,tx,bullard
20364,80909,co,coloradosprings
20365,75766,tx,jacksonville
20366,70722,la,clinton
20367,79752,tx,mccamey
20368,55127,mn,saintpaul
20369,10026,ny,newyork
20370,53045,wi,brookfield
20371,55434,mn,minneapolis
20372,98105,wa,seattle
20373,11791,ny,syosset
20374,94132,ca,sanfrancisco
20375,89109,nv,lasvegas
20376,61310,il,amboy
20377,77447,tx,hockley
20378,13157,ny,sylvanbeach
20379,7470,nj,wayne
20380,60910,il,aromapark
20381,12454,ny,maplecrest
20382,31005,ga,bonaire
20383,33957,fl,sanibel
20384,89301,nv,ely
20385,22656,va,stephenson
20386,81430,co,placerville
20387,13806,ny,meridale
20388,46619,in,southbend
20389,98024,wa,fallcity
20390,18509,pa,scranton
20391,46914,in,bunkerhill
20392,80920,co,coloradosprings
20393,18414,pa,dalton
20394,12561,ny,newpaltz
20395,1354,ma,gill
20396,61488,il,wataga
20397,67135,ks,sedgwick
20398,97461,or,noti
20399,36371,al,pinckard
20400,1844,ma,methuen
20401,60915,il,bradley
20402,94598,ca,walnutcreek
20403,65688,mo,brandsville
20404,92277,ca,twentyninepalms
20405,29940,sc,seabrook
20406,96773,hi,ninole
20407,2910,ri,cranston
20408,21225,md,brooklyn
20409,61070,il,rockcity
20410,8070,nj,pennsville
20411,70611,la,lakecharles
20412,65041,mo,hermann
20413,69044,ne,trenton
20414,11952,ny,mattituck
20415,36035,al,goshen
20416,29482,sc,sullivansisland
20417,56257,mn,marietta
20418,94121,ca,sanfrancisco
20419,57769,sd,piedmont
20420,43779,oh,sarahsville
20421,12183,ny,troy
20422,33174,fl,miami
20423,14608,ny,rochester
20424,99137,wa,hunters
20425,30040,ga,cumming
20426,91105,ca,pasadena
20427,13656,ny,lafargeville
20428,14047,ny,derby
20429,72923,ar,barling
20430,4757,me,mapleton
20431,31022,ga,dudley
20432,72662,ar,omaha
20433,57026,sd,elkton
20434,28670,nc,ronda
20435,23288,va,henrico
20436,48317,mi,utica
20437,44264,oh,peninsula
20438,60608,il,chicago
20439,1609,ma,worcester
20440,49024,mi,portage
20441,74840,ok,earlsboro
20442,34607,fl,springhill
20443,7027,nj,garwood
20444,24090,va,fincastle
20445,38242,tn,paris
20446,74959,ok,spiro
20447,85615,az,hereford
20448,23663,va,hampton
20449,68876,ne,shelton
20450,6516,ct,westhaven
20451,73750,ok,kingfisher
20452,32968,fl,verobeach
20453,24528,va,brookneal
20454,99518,ak,anchorage
20455,10532,ny,hawthorne
20456,60424,il,gardner
20457,4005,me,biddeford
20458,27519,nc,cary
20459,64724,mo,appletoncity
20460,44049,oh,kipton
20461,95323,ca,hickman
20462,60462,il,orlandpark
20463,83861,id,saintmaries
20464,98944,wa,sunnyside
20465,37687,tn,roanmountain
20466,84004,ut,alpine
20467,49286,mi,tecumseh
20468,27935,nc,eure
20469,6226,ct,willimantic
20470,40355,ky,newliberty
20471,83236,id,firth
20472,13167,ny,westmonroe
20473,14808,ny,atlanta
20474,44889,oh,wakeman
20475,5842,vt,greensborobend
20476,19081,pa,swarthmore
20477,97011,or,brightwood
20478,20136,va,bristow
20479,87829,nm,quemado
20480,82649,wy,shoshoni
20481,63775,mo,perryville
20482,83452,id,tetonia
20483,50065,ia,daviscity
20484,98948,wa,toppenish
20485,1902,ma,lynn
20486,93434,ca,guadalupe
20487,91001,ca,altadena
20488,81235,co,lakecity
20489,30251,ga,luthersville
20490,78238,tx,sanantonio
20491,20722,md,brentwood
20492,29353,sc,jonesville
20493,68862,ne,ord
20494,21122,md,pasadena
20495,34950,fl,fortpierce
20496,11795,ny,westislip
20497,4102,me,portland
20498,12853,ny,northcreek
20499,95248,ca,railroadflat
20500,56330,mn,foreston
20501,35988,al,sylvania
20502,71858,ar,rosston
20503,1886,ma,westford
20504,37060,tn,eagleville
20505,28303,nc,fayetteville
20506,46601,in,southbend
20507,55401,mn,minneapolis
20508,55441,mn,minneapolis
20509,60111,il,clare
20510,65614,mo,bradleyville
20511,64164,mo,kansascity
20512,12919,ny,champlain
20513,42378,ky,whitesville
20514,31544,ga,jacksonville
20515,43072,oh,saintparis
20516,86440,az,mohavevalley
20517,43211,oh,columbus
20518,95369,ca,snelling
20519,80123,co,littleton
20520,54636,wi,holmen
20521,33890,fl,zolfosprings
20522,73438,ok,healdton
20523,60419,il,dolton
20524,72853,ar,ola
20525,20148,va,ashburn
20526,54901,wi,oshkosh
20527,56762,mn,warren
20528,8330,nj,mayslanding
20529,74964,ok,watts
20530,66742,ks,gas
20531,96114,ca,janesville
20532,21758,md,knoxville
20533,89445,nv,winnemucca
20534,24630,va,northtazewell
20535,53029,wi,hartland
20536,56475,mn,randall
20537,1010,ma,brimfield
20538,66411,ks,bluerapids
20539,22959,va,northgarden
20540,1905,ma,lynn
20541,28349,nc,kenansville
20542,11796,ny,westsayville
20543,43033,oh,kirkersville
20544,45177,oh,wilmington
20545,98902,wa,yakima
20546,68638,ne,fullerton
20547,77950,tx,austwell
20548,73443,ok,lonegrove
20549,73529,ok,comanche
20550,99123,wa,electriccity
20551,23021,va,bohannon
20552,80003,co,arvada
20553,8861,nj,perthamboy
20554,3451,nh,hinsdale
20555,66434,ks,hiawatha
20556,19141,pa,philadelphia
20557,71747,ar,huttig
20558,96096,ca,whitmore
20559,73439,ok,kingston
20560,98938,wa,outlook
20561,20175,va,leesburg
20562,81324,co,dovecreek
20563,95412,ca,annapolis
20564,77469,tx,richmond
20565,1923,ma,danvers
20566,42045,ky,grandrivers
20567,85335,az,elmirage
20568,18013,pa,bangor
20569,90262,ca,lynwood
20570,12822,ny,corinth
20571,44281,oh,wadsworth
20572,51345,ia,harris
20573,4048,me,limerick
20574,67425,ks,brookville
20575,74931,ok,bunch
20576,80536,co,livermore
20577,78359,tx,gregory
20578,5079,vt,vershire
20579,46135,in,greencastle
20580,86436,az,topock
20581,60018,il,desplaines
20582,16244,pa,numine
20583,72752,ar,pettigrew
20584,62547,il,mountauburn
20585,69211,ne,cody
20586,18372,pa,tannersville
20587,52544,ia,centerville
20588,74072,ok,southcoffeyville
20589,59821,mt,arlee
20590,92647,ca,huntingtonbeach
20591,54931,wi,dale
20592,53965,wi,wisconsindells
20593,36344,al,hartford
20594,78227,tx,sanantonio
20595,29615,sc,greenville
20596,30635,ga,elberton
20597,22182,va,vienna
20598,17701,pa,williamsport
20599,38256,tn,springville
20600,32570,fl,milton
20601,18062,pa,macungie
20602,2421,ma,lexington
20603,42565,ky,windsor
20604,47807,in,terrehaute
20605,93725,ca,fresno
20606,35752,al,hollywood
20607,49052,mi,fulton
20608,23661,va,hampton
20609,94024,ca,losaltos
20610,39337,ms,littlerock
20611,46940,in,lafontaine
20612,53523,wi,cambridge
20613,48820,mi,dewitt
20614,56374,mn,saintjoseph
20615,30656,ga,monroe
20616,33162,fl,miami
20617,75229,tx,dallas
20618,29819,sc,bradley
20619,20842,md,dickerson
20620,68770,ne,ponca
20621,97836,or,heppner
20622,1431,ma,ashby
20623,57055,sd,renner
20624,41043,ky,foster
20625,49431,mi,ludington
20626,2881,ri,kingston
20627,98586,wa,southbend
20628,45146,oh,martinsville
20629,33028,fl,pembrokepines
20630,30455,ga,rockyford
20631,95521,ca,arcata
20632,27525,nc,franklinton
20633,94521,ca,concord
20634,5759,vt,northclarendon
20635,97048,or,rainier
20636,12134,ny,northville
20637,18040,pa,easton
20638,75065,tx,lakedallas
20639,17372,pa,yorksprings
20640,21650,md,massey
20641,15423,pa,coalcenter
20642,20877,md,gaithersburg
20643,41049,ky,hillsboro
20644,24014,va,roanoke
20645,98610,wa,carson
20646,95957,ca,meridian
20647,3595,nh,twinmountain
20648,74026,ok,davenport
20649,3249,nh,gilford
20650,60561,il,darien
20651,19145,pa,philadelphia
20652,1520,ma,holden
20653,87556,nm,questa
20654,31750,ga,fitzgerald
20655,56141,mn,iona
20656,16133,pa,jacksoncenter
20657,72554,ar,mammothspring
20658,43006,oh,brinkhaven
20659,3864,nh,ossipee
20660,36853,al,dadeville
20661,56019,mn,comfrey
20662,67063,ks,hillsboro
20663,93563,ca,valyermo
20664,47434,in,harrodsburg
20665,57793,sd,whitewood
20666,47456,in,quincy
20667,68318,ne,bluesprings
20668,64830,mo,alba
20669,95937,ca,dunnigan
20670,45880,oh,payne
20671,23226,va,richmond
20672,13425,ny,oriskanyfalls
20673,46783,in,roanoke
20674,30340,ga,atlanta
20675,22820,va,criders
20676,21403,md,annapolis
20677,10467,ny,bronx
20678,62087,il,southroxana
20679,2667,ma,wellfleet
20680,38374,tn,scottshill
20681,20901,md,silverspring
20682,66834,ks,altavista
20683,42036,ky,dexter
20684,76484,tx,palopinto
20685,24431,va,crimora
20686,52722,ia,bettendorf
20687,31410,ga,savannah
20688,83115,wy,daniel
20689,58324,nd,cando
20690,62254,il,lebanon
20691,63935,mo,doniphan
20692,38915,ms,bruce
20693,74873,ok,tecumseh
20694,16508,pa,erie
20695,81425,co,olathe
20696,60147,il,lafox
20697,61932,il,hume
20698,64468,mo,maryville
20699,68463,ne,weepingwater
20700,49855,mi,marquette
20701,85258,az,scottsdale
20702,96774,hi,ookala
20703,10987,ny,tuxedopark
20704,54653,wi,rockland
20705,20748,md,templehills
20706,83868,id,smelterville
20707,38650,ms,myrtle
20708,29922,sc,garnett
20709,83346,id,oakley
20710,19122,pa,philadelphia
20711,2127,ma,southboston
20712,50628,ia,elma
20713,85377,az,carefree
20714,44666,oh,northlawrence
20715,35614,al,athens
20716,12043,ny,cobleskill
20717,54157,wi,peshtigo
20718,79936,tx,elpaso
20719,54101,wi,abrams
20720,33154,fl,miamibeach
20721,48201,mi,detroit
20722,81525,co,mack
20723,29741,sc,ruby
20724,39635,ms,fernwood
20725,48082,mi,saintclairshores
20726,39206,ms,jackson
20727,53214,wi,milwaukee
20728,49664,mi,maplecity
20729,54962,wi,ogdensburg
20730,46224,in,indianapolis
20731,89102,nv,lasvegas
20732,96734,hi,kailua
20733,30436,ga,lyons
20734,73768,ok,ringwood
20735,17932,pa,frackville
20736,25674,wv,kermit
20737,41051,ky,independence
20738,30755,ga,tunnelhill
20739,7758,nj,portmonmouth
20740,10549,ny,mountkisco
20741,93268,ca,taft
20742,60804,il,cicero
20743,4693,me,winterharbor
20744,1907,ma,swampscott
20745,50020,ia,anita
20746,4849,me,lincolnville
20747,19152,pa,philadelphia
20748,81610,co,dinosaur
20749,37049,tn,crossplains
20750,53570,wi,monticello
20751,28753,nc,marshall
20752,16136,pa,koppel
20753,30126,ga,mableton
20754,13027,ny,baldwinsville
20755,38863,ms,pontotoc
20756,61235,il,atkinson
20757,14525,ny,pavilion
20758,80226,co,denver
20759,77042,tx,houston
20760,92401,ca,sanbernardino
20761,80925,co,coloradosprings
20762,4938,me,farmington
20763,13407,ny,mohawk
20764,76664,tx,mart
20765,42001,ky,paducah
20766,77430,tx,damon
20767,67134,ks,sawyer
20768,25130,wv,madison
20769,21919,md,earleville
20770,32346,fl,panacea
20771,20770,md,greenbelt
20772,53911,wi,arlington
20773,96717,hi,hauula
20774,60514,il,clarendonhills
20775,95765,ca,rocklin
20776,62917,il,carriermills
20777,2633,ma,chatham
20778,37830,tn,oakridge
20779,31513,ga,baxley
20780,18508,pa,scranton
20781,81612,co,aspen
20782,14559,ny,spencerport
20783,68636,ne,elgin
20784,90018,ca,losangeles
20785,67002,ks,andover
20786,7876,nj,succasunna
20787,84539,ut,sunnyside
20788,75630,tx,avinger
20789,43935,oh,martinsferry
20790,95697,ca,yolo
20791,37035,tn,chapmansboro
20792,29682,sc,sixmile
20793,56386,mn,wahkon
20794,10980,ny,stonypoint
20795,81403,co,montrose
20796,82223,wy,lingle
20797,60120,il,elgin
20798,28217,nc,charlotte
20799,17101,pa,harrisburg
20800,21665,md,sherwood
20801,72348,ar,hughes
20802,22539,va,reedville
20803,13421,ny,oneida
20804,67108,ks,mounthope
20805,44506,oh,youngstown
20806,87520,nm,chama
20807,69156,ne,potter
20808,15144,pa,springdale
20809,61360,il,seneca
20810,52358,ia,westbranch
20811,50577,ia,renwick
20812,55385,mn,stewart
20813,56224,mn,clements
20814,60934,il,emington
20815,39366,ms,vossburg
20816,28504,nc,kinston
20817,45432,oh,dayton
20818,51571,ia,silvercity
20819,39827,ga,cairo
20820,78002,tx,atascosa
20821,37922,tn,knoxville
20822,33598,fl,wimauma
20823,95322,ca,gustine
20824,8019,nj,chatsworth
20825,92262,ca,palmsprings
20826,96024,ca,douglascity
20827,50112,ia,grinnell
20828,67526,ks,ellinwood
20829,15473,pa,perryopolis
20830,84025,ut,farmington
20831,94542,ca,hayward
20832,16001,pa,butler
20833,48207,mi,detroit
20834,44052,oh,lorain
20835,19810,de,wilmington
20836,58021,nd,davenport
20837,53597,wi,waunakee
20838,2169,ma,quincy
20839,11942,ny,eastquogue
20840,7430,nj,mahwah
20841,98290,wa,snohomish
20842,13061,ny,erieville
20843,17024,pa,elliottsburg
20844,31028,ga,centerville
20845,33467,fl,lakeworth
20846,63073,mo,saintalbans
20847,76862,tx,millersview
20848,23821,va,alberta
20849,87714,nm,cimarron
20850,45660,oh,peebles
20851,23303,va,atlantic
20852,41222,ky,hagerhill
20853,44413,oh,eastpalestine
20854,68434,ne,seward
20855,7420,nj,haskell
20856,39350,ms,philadelphia
20857,97833,or,haines
20858,45242,oh,cincinnati
20859,38639,ms,jonestown
20860,48085,mi,troy
20861,15906,pa,johnstown
20862,56093,mn,waseca
20863,78248,tx,sanantonio
20864,1531,ma,newbraintree
20865,11223,ny,brooklyn
20866,93560,ca,rosamond
20867,27928,nc,creswell
20868,33476,fl,pahokee
20869,18466,pa,tobyhanna
20870,30038,ga,lithonia
20871,79380,tx,whitharral
20872,84060,ut,parkcity
20873,54212,wi,fishcreek
20874,64474,mo,osborn
20875,21866,md,tylerton
20876,12823,ny,cossayuna
20877,27609,nc,raleigh
20878,28783,nc,tuckasegee
20879,27890,nc,weldon
20880,39556,ms,kiln
20881,95703,ca,applegate
20882,33076,fl,pompanobeach
20883,33309,fl,fortlauderdale
20884,62061,il,marine
20885,29828,sc,gloverville
20886,46404,in,gary
20887,64111,mo,kansascity
20888,27505,nc,broadway
20889,65626,mo,caulfield
20890,93722,ca,fresno
20891,92020,ca,elcajon
20892,47528,in,edwardsport
20893,43137,oh,lockbourne
20894,39074,ms,forest
20895,28204,nc,charlotte
20896,62898,il,woodlawn
20897,77080,tx,houston
20898,31027,ga,eastdublin
20899,80813,co,cripplecreek
20900,37146,tn,pleasantview
20901,82001,wy,cheyenne
20902,33166,fl,miami
20903,14620,ny,rochester
20904,43123,oh,grovecity
20905,60649,il,chicago
20906,52645,ia,newlondon
20907,94044,ca,pacifica
20908,98368,wa,porttownsend
20909,32303,fl,tallahassee
20910,20841,md,boyds
20911,70049,la,edgard
20912,75148,tx,malakoff
20913,12814,ny,boltonlanding
20914,32955,fl,rockledge
20915,22480,va,irvington
20916,71259,la,mangham
20917,63453,mo,luray
20918,41548,ky,mouthcard
20919,1611,ma,cherryvalley
20920,93451,ca,sanmiguel
20921,68713,ne,atkinson
20922,7086,nj,weehawken
20923,61928,il,gays
20924,62341,il,hamilton
20925,1562,ma,spencer
20926,98498,wa,lakewood
20927,78535,tx,combes
20928,60601,il,chicago
20929,1095,ma,wilbraham
20930,48617,mi,clare
20931,16858,pa,morrisdale
20932,14505,ny,marion
20933,65761,mo,theodosia
20934,62545,il,mechanicsburg
20935,27882,nc,springhope
20936,53235,wi,saintfrancis
20937,45246,oh,cincinnati
20938,72926,ar,boles
20939,72937,ar,hackett
20940,12123,ny,nassau
20941,62275,il,pocahontas
20942,64156,mo,kansascity
20943,80922,co,coloradosprings
20944,98255,wa,hamilton
20945,18455,pa,prestonpark
20946,57226,sd,clearlake
20947,20618,md,bushwood
20948,51237,ia,george
20949,23325,va,chesapeake
20950,75962,tx,nacogdoches
20951,77067,tx,houston
20952,76009,tx,alvarado
20953,54450,wi,mattoon
20954,85940,az,vernon
20955,30180,ga,villarica
20956,27828,nc,farmville
20957,56651,mn,lengby
20958,8036,nj,hainesport
20959,82050,wy,albin
20960,66757,ks,neodesha
20961,95070,ca,saratoga
20962,3307,nh,loudon
20963,35148,al,sumiton
20964,25878,wv,midway
20965,55315,mn,carver
20966,90023,ca,losangeles
20967,3824,nh,durham
20968,27229,nc,candor
20969,77369,tx,rye
20970,15478,pa,smithfield
20971,31042,ga,irwinton
20972,31567,ga,westgreen
20973,18067,pa,northampton
20974,12523,ny,elizaville
20975,66205,ks,mission
20976,76134,tx,fortworth
20977,47720,in,evansville
20978,45810,oh,ada
20979,72542,ar,hardy
20980,76557,tx,moody
20981,12190,ny,wells
20982,15066,pa,newbrighton
20983,50111,ia,grimes
20984,7850,nj,landing
20985,33165,fl,miami
20986,66968,ks,washington
20987,31085,ga,shadydale
20988,29582,sc,northmyrtlebeach
20989,88317,nm,cloudcroft
20990,11001,ny,floralpark
20991,35235,al,birmingham
20992,10930,ny,highlandmills
20993,5442,vt,belviderecenter
20994,4928,me,corinna
20995,43609,oh,toledo
20996,28586,nc,vanceboro
20997,92327,ca,daggett
20998,77801,tx,bryan
20999,54499,wi,wittenberg
21000,33955,fl,puntagorda
21001,80220,co,denver
21002,92707,ca,santaana
21003,76255,tx,nocona
21004,7001,nj,avenel
21005,18235,pa,lehighton
21006,39307,ms,meridian
21007,76622,tx,aquilla
21008,70056,la,gretna
21009,95528,ca,carlotta
21010,74647,ok,newkirk
21011,67031,ks,conwaysprings
21012,78240,tx,sanantonio
21013,62858,il,louisville
21014,55445,mn,minneapolis
21015,88252,nm,jal
21016,64840,mo,diamond
21017,13494,ny,woodgate
21018,81233,co,howard
21019,94586,ca,sunol
21020,91405,ca,vannuys
21021,15363,pa,strabane
21022,99841,ak,tenakeesprings
21023,92317,ca,bluejay
21024,58433,nd,edgeley
21025,60004,il,arlingtonheights
21026,18632,pa,mildred
21027,49425,mi,holton
21028,40342,ky,lawrenceburg
21029,84713,ut,beaver
21030,99780,ak,tok
21031,93206,ca,buttonwillow
21032,27824,nc,engelhard
21033,19428,pa,conshohocken
21034,48873,mi,pewamo
21035,47929,in,chalmers
21036,28093,nc,lincolnton
21037,88263,nm,malaga
21038,13355,ny,hubbardsville
21039,48348,mi,clarkston
21040,73662,ok,sayre
21041,95916,ca,berrycreek
21042,24927,wv,cass
21043,90302,ca,inglewood
21044,96112,ca,fortbidwell
21045,67202,ks,wichita
21046,8846,nj,middlesex
21047,12817,ny,chestertown
21048,41063,ky,morningview
